City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Wiarton,CA,44.7407,-81.1332,50.49,100,20,5.75,few clouds
349,Hurghada,EG,27.2574,33.8129,78.84,36,0,9.22,clear sky
350,Sao Felix Do Xingu,BR,-6.6447,-51.995,74.7,51,0,0.96,clear sky
351,Coahuayana,MX,18.7333,-103.6833,75.74,91,48,2.75,scattered clouds
352,Barra Do Garcas,BR,-15.89,-52.2567,74.21,71,17,2.01,few clouds
353,Kutum,SD,14.2,24.6667,73.42,59,14,4.41,few clouds
354,Oyama,JP,36.3,139.8,72.59,88,100,7.4,light rain
355,Maldonado,UY,-34.6667,-54.9167,51.19,92,0,5.41,clear sky
356,Kawambwa,ZM,-9.7915,29.0791,69.76,27,76,5.93,broken clouds
357,Salekhard,RU,66.53,66.6019,38.12,75,42,3.24,scattered clouds
358,Quatre Cocos,MU,-20.2078,57.7625,75.09,70,87,11.36,overcast clouds
359,Nome,US,64.5011,-165.4064,39.27,81,0,12.66,clear sky
360,Unidos,PH,8.5942,123.668,86.07,68,33,7.87,scattered clouds
361,Sorland,NO,67.667,12.6934,49.86,75,100,19.06,overcast clouds
362,Upernavik,GL,72.7868,-56.1549,19.56,77,90,5.23,overcast clouds
363,Grindavik,IS,63.8424,-22.4338,43.27,81,75,34.52,light intensity drizzle
364,Kamenka,RU,51.3223,42.7678,50.68,72,28,10.92,scattered clouds
365,Lorengau,PG,-2.0226,147.2712,85.03,72,86,12.46,overcast clouds
366,Freital,DE,51.0017,13.6488,50.56,93,0,2.3,clear sky
367,Bilma,NE,18.6853,12.9164,82.9,21,11,8.01,few clouds
368,Hanzhong,CN,33.0728,107.0303,51.22,95,100,2.21,overcast clouds
369,Taunggyi,MM,20.7833,97.0333,78.01,60,33,2.24,scattered clouds
370,Kruisfontein,ZA,-34.0033,24.7314,53.89,89,5,5.84,clear sky
371,Havre-Saint-Pierre,CA,50.2334,-63.5986,44.96,100,100,3.44,overcast clouds
372,Mehran,IR,33.1222,46.1646,90.7,11,0,4.65,clear sky
373,Hofn,IS,64.2539,-15.2082,44.17,67,53,10.78,broken clouds
374,Tigil,RU,57.8,158.6667,39.63,86,100,9.66,light rain
375,Amnat Charoen,TH,15.9167,104.75,86.23,66,94,8.84,overcast clouds
376,Verkhnevilyuysk,RU,63.4453,120.3167,31.06,74,100,9.66,overcast clouds
377,Balugo,PH,12.5792,121.4393,86.41,69,98,11.41,overcast clouds
378,Skelleftea,SE,64.7507,20.9528,45.0,100,75,9.22,light rain
379,Buraydah,SA,26.326,43.975,72.05,25,0,7.76,clear sky
380,Wukari,NG,7.85,9.7833,72.27,96,97,3.33,light rain
381,Ambunti,PG,-4.2365,142.8448,93.7,44,100,3.6,overcast clouds
382,Karratha,AU,-20.7377,116.8463,80.35,36,0,14.99,clear sky
383,Araouane,ML,18.9048,-3.5265,89.06,13,1,5.64,clear sky
384,Sibolga,ID,1.7427,98.7792,75.61,93,100,3.36,overcast clouds
385,Port Augusta,AU,-32.5,137.7667,80.62,30,11,11.1,few clouds
386,Pavilosta,LV,56.8879,21.1859,55.31,91,100,16.75,overcast clouds
387,Kandrian,PG,-6.2167,149.55,84.36,73,90,8.9,light rain
388,Cedar City,US,37.6775,-113.0619,59.4,58,0,0.0,clear sky
389,Zhanakorgan,KZ,43.9098,67.2495,62.85,18,0,20.6,clear sky
390,Bilibino,RU,68.0546,166.4372,23.47,73,76,6.38,broken clouds
391,Tucupita,VE,9.0622,-62.051,73.58,98,85,1.92,overcast clouds
392,Belmonte,BR,-15.8631,-38.8828,72.75,82,37,9.1,scattered clouds
393,Tralee,IE,52.2704,-9.7026,52.92,89,100,13.2,overcast clouds
394,Fayaoue,NC,-20.65,166.5333,73.2,64,5,14.97,clear sky
395,Mabaruma,GY,8.2,-59.7833,73.27,99,98,2.39,overcast clouds
396,Wyndham,US,37.6985,-77.6125,53.98,83,100,5.75,overcast clouds
397,Pochutla,MX,15.7432,-96.4661,76.82,90,12,3.96,few clouds
398,Miram Shah,PK,33.0086,70.0697,82.36,19,0,0.47,clear sky
399,Sobolevo,RU,54.4299,31.8996,42.66,93,95,9.86,overcast clouds
400,Port Hedland,AU,-20.3167,118.5667,84.25,45,0,14.97,clear sky
401,Leningradskiy,RU,69.3833,178.4167,20.03,85,16,7.43,few clouds
402,Asau,RO,46.4333,26.4,45.52,92,9,5.14,clear sky
403,Darab,IR,28.7519,54.5444,80.67,17,0,3.6,clear sky
404,Pangnirtung,CA,66.1451,-65.7125,32.99,69,99,4.72,overcast clouds
405,Nantucket,US,41.2835,-70.0995,62.71,98,100,14.97,mist
406,Amuntai,ID,-2.4177,115.2494,80.22,88,100,1.52,overcast clouds
407,Yeppoon,AU,-23.1333,150.7333,76.78,69,98,13.82,overcast clouds
408,Bereda,ES,43.2686,-7.5406,51.42,70,0,2.08,clear sky
409,Angra Dos Reis,BR,-23.0067,-44.3181,67.24,93,99,0.27,overcast clouds
410,San Jose,US,37.3394,-121.895,65.08,82,0,6.91,clear sky
411,Santana Do Paraiso,BR,-19.3636,-42.5686,64.72,94,0,2.3,clear sky
412,Pundaguitan,PH,6.3711,126.1689,81.3,80,100,7.2,overcast clouds
413,Abu Samrah,SY,35.3029,37.1841,73.27,60,25,3.78,scattered clouds
414,Bajil,YE,15.0584,43.2851,90.45,46,56,5.44,broken clouds
415,Sitio Novo Do Tocantins,BR,-5.5183,-47.4611,76.93,83,0,0.0,clear sky
416,Bentiu,SS,9.2333,29.8333,73.36,82,100,1.12,overcast clouds
417,Peniche,PT,39.3558,-9.3811,58.1,94,0,9.22,clear sky
418,High Level,CA,58.5169,-117.136,42.91,75,40,9.22,smoke
419,Zemio,CF,5.0314,25.1361,68.76,91,100,0.36,overcast clouds
420,Requena,ES,39.4883,-1.1004,57.52,91,2,3.47,clear sky
421,Portland,US,45.5234,-122.6762,61.7,89,0,0.0,clear sky
422,Ancud,CL,-41.8697,-73.8203,46.26,92,17,5.59,few clouds
423,San Luis,AR,-33.295,-66.3356,56.71,77,97,13.6,moderate rain
424,Anloga,GH,5.7947,0.8973,77.04,89,76,10.42,broken clouds
425,Anito,PH,12.4497,125.2886,85.82,70,100,6.4,light rain
426,Tarauaca,BR,-8.1614,-70.7656,75.27,73,14,2.28,few clouds
427,Aksarka,RU,66.5606,67.7975,38.82,72,5,5.5,clear sky
428,Quang Ngai,VN,15.1167,108.8,85.14,73,100,7.54,overcast clouds
429,Sabzevar,IR,36.2126,57.6819,65.48,26,0,16.11,clear sky
430,Lucea,JM,18.451,-78.1736,78.85,80,100,2.53,overcast clouds
431,Lethem,GY,3.3803,-59.7968,76.39,80,81,4.76,broken clouds
432,Nata,PA,8.3333,-80.5167,76.44,90,100,4.47,overcast clouds
433,Ambon,ID,-3.6954,128.1814,87.94,66,40,5.75,scattered clouds
434,Soe,ID,-9.8607,124.284,79.52,65,76,6.15,broken clouds
435,Halden,NO,59.1226,11.3871,57.63,98,100,12.5,overcast clouds
436,Sonoita,MX,31.85,-112.8333,79.29,55,17,5.79,few clouds
437,Linguere,SN,15.3953,-15.1193,83.19,68,54,10.78,broken clouds
438,Port Moresby,PG,-9.4431,147.1797,89.02,62,40,17.27,haze
439,Constitucion,CL,-35.3333,-72.4167,48.33,89,17,6.31,few clouds
440,Bagdarin,RU,54.4333,113.6,32.47,36,12,6.11,few clouds
441,Northam,GB,51.0333,-4.2167,61.61,98,100,24.92,overcast clouds
442,El Alto,PE,-4.2714,-81.2147,62.8,77,92,15.73,overcast clouds
443,Maumere,ID,-8.6199,122.2111,85.28,68,85,2.73,overcast clouds
444,Saint-Georges,GD,12.0564,-61.7485,80.28,89,20,5.75,few clouds
445,Chivay,PE,-15.6383,-71.6011,42.28,35,2,3.33,clear sky
446,Nemuro,JP,43.3236,145.575,54.05,57,99,19.48,overcast clouds
447,Bethanien,NA,-26.502,17.1583,60.03,27,0,1.9,clear sky
448,Berdigestyakh,RU,62.0989,126.6992,31.48,54,100,12.06,overcast clouds
449,Tyrma,RU,50.0833,132.1667,39.07,34,83,11.32,broken clouds
450,Tongchuan,CN,35.0806,109.0897,43.3,94,100,5.03,overcast clouds
451,Rosita,NI,13.9268,-84.4032,72.21,99,100,2.57,overcast clouds
452,Manggar,ID,-2.8833,108.2667,84.81,66,87,7.7,overcast clouds
453,Vila Franca Do Campo,PT,37.7167,-25.4333,71.2,89,76,5.39,broken clouds
454,Kholtoson,RU,50.2981,103.3097,42.03,23,0,3.4,clear sky
455,Malatya,TR,38.5,38.0,59.05,63,0,5.75,clear sky
456,Ajdabiya,LY,30.7554,20.2263,68.65,76,0,6.31,clear sky
457,Bay Roberts,CA,47.5999,-53.2648,49.33,86,0,10.71,clear sky
458,Touros,BR,-5.1989,-35.4608,74.46,82,71,11.56,broken clouds
459,Adrar,MR,20.5022,-10.0711,87.22,19,25,12.53,scattered clouds
460,Rio Claro,BR,-22.4114,-47.5614,63.28,87,0,3.89,clear sky
461,Lichinga,MZ,-13.3128,35.2406,60.89,63,0,12.66,clear sky
462,Rabat,MA,33.9911,-6.8401,68.04,100,40,0.0,scattered clouds
463,Lavrentiya,RU,65.5833,-171.0,34.43,77,9,5.21,clear sky
464,Qarqin,AF,37.4185,66.0436,74.34,15,0,8.97,clear sky
465,Iralaya,HN,15.0,-83.2333,76.93,89,100,5.48,overcast clouds
466,Heihe,CN,50.2441,127.4902,43.38,28,30,13.8,scattered clouds
467,Baykit,RU,61.67,96.37,34.36,89,100,7.25,light snow
468,Marrakesh,MA,31.6315,-8.0083,68.07,56,4,6.91,clear sky
469,Kaeo,NZ,-35.1,173.7833,62.33,73,100,12.55,light rain
470,Ginda,IN,30.6945,78.4932,72.7,51,0,4.99,clear sky
471,Hasaki,JP,35.7333,140.8333,68.4,88,100,26.37,overcast clouds
472,Kjustendil,BG,42.2839,22.6911,43.66,88,27,3.36,scattered clouds
473,Brae,GB,60.3964,-1.353,51.48,78,100,13.96,overcast clouds
474,Gigmoto,PH,13.7796,124.39,84.0,78,97,5.93,overcast clouds
475,Thaba-Tseka,LS,-29.522,28.6084,59.56,43,16,7.14,few clouds
476,Carman,CA,49.4992,-98.0016,52.72,87,31,1.14,scattered clouds
477,Makubetsu,JP,45.3714,141.8211,46.11,76,75,20.71,broken clouds
478,Teknaf,BD,20.8624,92.3058,86.94,65,40,3.2,scattered clouds
479,Waingapu,ID,-9.6567,120.2641,84.69,70,62,11.92,broken clouds
480,Buchanan,LR,5.8808,-10.0467,75.58,91,87,1.41,light rain
481,Marawi,PH,7.9986,124.2928,80.29,73,66,5.37,broken clouds
482,Panguiranan,PH,12.0699,123.3185,86.99,67,88,7.07,overcast clouds
483,Igrim,RU,63.1906,64.4162,42.82,94,100,5.77,overcast clouds
484,Bela Vista,BR,-22.1089,-56.5211,70.99,70,3,4.21,clear sky
485,Alofi,NU,-19.0595,-169.9187,80.49,74,18,11.5,few clouds
486,Surab,PK,28.4914,66.2585,70.59,10,0,4.79,clear sky
487,Beaverlodge,CA,55.2166,-119.4361,49.35,47,100,7.02,overcast clouds
488,Rio Gallegos,AR,-51.6226,-69.2181,41.05,81,0,6.91,clear sky
489,Half Moon Bay,US,37.4636,-122.4286,63.91,87,100,16.11,overcast clouds
490,Te Anau,NZ,-45.4167,167.7167,33.46,79,71,11.05,light snow
491,Wakkanai,JP,45.4094,141.6739,46.38,76,75,20.71,broken clouds
492,Dongsheng,CN,39.8161,109.9776,44.47,27,100,7.38,overcast clouds
493,Kalmunai,LK,7.4167,81.8167,87.71,54,100,2.44,overcast clouds
494,Otradnoye,RU,59.7775,30.8181,45.97,97,67,4.09,broken clouds
495,Barranca,PE,-10.75,-77.7667,59.52,83,55,8.12,broken clouds
496,Keflavik,IS,64.0049,-22.5624,43.23,81,75,34.52,light intensity drizzle
497,Tombouctou,ML,20.0,-3.0,86.58,13,0,9.35,clear sky
498,Ulladulla,AU,-35.35,150.4667,56.3,81,100,13.22,light rain
499,Viedma,AR,-40.8135,-62.9967,49.8,89,38,10.02,scattered clouds
500,Jurm,AF,36.8648,70.8342,63.66,26,0,3.69,clear sky
501,Las Palmas,ES,28.4204,-14.0131,70.59,73,58,12.66,broken clouds
502,Mantua,IT,45.1667,10.7833,63.64,89,0,2.84,clear sky
503,Mangalam,IN,9.7667,78.6667,91.85,43,94,2.71,overcast clouds
504,Biscarrosse,FR,44.3945,-1.1672,60.75,94,100,2.3,overcast clouds
505,Sakakah,SA,29.9697,40.2064,72.97,14,9,7.99,clear sky
506,Luganville,VU,-15.5333,167.1667,79.43,82,61,11.14,broken clouds
507,Naze,JP,28.3667,129.4833,77.92,78,27,8.32,scattered clouds
508,Ulaangom,MN,49.9811,92.0667,43.29,28,0,4.54,clear sky
509,Marzuq,YE,14.4,46.4667,79.66,31,48,1.7,scattered clouds
510,Shenjiamen,CN,29.9576,122.298,68.95,69,100,17.0,overcast clouds
511,Bathsheba,BB,13.2167,-59.5167,81.21,83,75,33.38,broken clouds
512,Xichang,CN,27.8964,102.2634,76.3,69,86,6.13,overcast clouds
513,La Rioja,ES,42.25,-2.5,42.58,51,0,5.75,clear sky
514,Dudinka,RU,69.4058,86.1778,33.62,95,89,8.68,overcast clouds
515,Mayumba,GA,-3.432,10.6554,75.13,86,100,3.18,light rain
516,Port Hawkesbury,CA,45.6169,-61.3485,51.58,97,0,3.44,mist
517,Huai Yot,TH,7.7893,99.6348,85.62,71,51,3.67,broken clouds
518,Shu,KZ,43.5983,73.7614,63.01,28,11,6.4,few clouds
519,Tadine,NC,-21.55,167.8833,72.0,60,0,12.39,clear sky
520,Mentougou,CN,39.9392,116.0917,59.94,16,99,3.2,overcast clouds
521,Sretensk,RU,52.2453,117.7093,40.33,27,21,8.01,few clouds
522,Kismayo,SO,-0.3582,42.5454,79.61,76,6,12.3,clear sky
523,Saint Anthony,US,45.0205,-93.218,66.7,61,40,5.75,scattered clouds
524,Roma,US,43.2128,-75.4557,52.66,94,75,1.01,broken clouds
525,Tchibanga,GA,-2.85,11.0333,70.09,97,98,1.19,light rain
526,Inta,RU,66.0317,60.1659,40.35,75,100,6.67,overcast clouds
527,Mikhaylovka,RU,50.06,43.2379,51.78,85,94,7.09,overcast clouds
528,Sitka,US,57.0531,-135.33,60.69,59,100,10.36,overcast clouds
529,Limbe,CM,4.0242,9.2149,75.22,88,100,2.17,light rain
530,Aklavik,CA,68.2191,-135.0107,25.77,94,6,6.89,clear sky
531,Shingu,JP,33.7333,135.9833,75.56,81,92,0.76,light rain
532,Burnie,AU,-41.0667,145.9167,53.94,53,100,21.68,overcast clouds
533,Akropong,GH,5.9746,-0.0854,72.55,97,74,3.78,broken clouds
534,Roald,NO,62.5833,6.1333,52.32,71,0,10.36,clear sky
535,Athens,GR,37.9795,23.7162,65.17,59,20,6.91,few clouds
536,Ponta Delgada,PT,37.7333,-25.6667,71.51,88,20,3.44,few clouds
537,Rio Tercero,AR,-32.173,-64.1141,62.8,39,38,5.3,scattered clouds
538,Tilichiki,RU,60.4667,166.1,44.1,96,100,17.67,moderate rain
539,Pitimbu,BR,-7.4706,-34.8086,73.99,79,92,9.55,overcast clouds
540,La Asuncion,VE,11.0333,-63.8628,80.33,89,87,3.44,overcast clouds
541,Sambava,MG,-14.2667,50.1667,72.99,68,100,8.66,overcast clouds
542,Nebolchi,RU,59.1239,33.3454,41.56,95,98,2.55,overcast clouds
543,Luce,FR,48.4369,1.4636,54.37,92,35,5.01,scattered clouds
544,Superior,US,46.7208,-92.1041,63.48,88,75,0.0,broken clouds
545,Wiang Sa,TH,8.6359,99.3666,86.9,66,83,2.13,broken clouds
546,San Lorenzo,PY,-25.3333,-57.5333,68.94,49,0,5.99,clear sky
547,Uvat,RU,59.1433,68.8953,50.4,76,64,4.03,broken clouds
548,Tateyama,JP,34.9833,139.8667,72.1,84,98,20.36,overcast clouds
549,Centralia,US,46.7162,-122.9543,59.2,91,56,2.19,broken clouds
550,Yilan,TW,24.757,121.753,86.36,99,24,10.47,few clouds
551,Mangrol,IN,21.1167,70.1167,84.15,65,3,9.57,clear sky
552,Smithers,CA,54.7804,-127.1743,50.32,87,100,3.44,overcast clouds
553,Young,UY,-32.6833,-57.6333,49.53,90,6,9.48,clear sky
554,Ranong,TH,9.9658,98.6348,87.73,64,100,2.8,overcast clouds
555,Sur,OM,22.5667,59.5289,86.49,46,30,5.28,scattered clouds
556,Saint-Pierre,RE,-21.3393,55.4781,76.68,61,75,1.14,broken clouds
557,Utrecht,NL,52.0,5.25,60.03,83,100,13.38,overcast clouds
558,Kainantu,PG,-6.2887,145.8655,75.22,56,95,6.2,overcast clouds
559,Kalabo,ZM,-14.97,22.6814,67.64,25,1,5.23,clear sky
560,Aljezur,PT,37.3191,-8.8033,66.52,57,0,6.06,clear sky
561,Mitsamiouli,KM,-11.3847,43.2844,75.49,78,75,11.5,broken clouds
562,Lumphat,KH,13.4878,106.9816,89.24,58,92,6.67,overcast clouds
563,Buenos Aires,AR,-34.6132,-58.3772,60.94,73,0,14.97,clear sky
564,Wattegama,LK,6.7989,81.4808,90.14,43,100,2.66,overcast clouds
565,Jinka,ET,5.65,36.65,62.85,87,99,4.41,light rain
566,Acari,PE,-15.4311,-74.6158,62.91,66,35,3.18,scattered clouds
567,Camden,US,39.7835,-74.9663,54.57,97,100,3.0,overcast clouds
568,Iranshahr,IR,27.2025,60.6848,89.94,12,0,0.0,clear sky
569,Cadillac,US,44.2519,-85.4012,44.51,93,0,0.0,clear sky
570,Luwuk,ID,-0.9516,122.7875,87.04,65,39,4.72,scattered clouds
571,Machinga,MW,-15.1685,35.3,75.76,28,4,5.44,clear sky
572,Siay,PH,7.6961,122.8631,88.23,63,34,5.35,scattered clouds
573,Kongoussi,BF,13.3258,-1.5347,77.99,70,48,7.81,scattered clouds
574,Lata,PT,40.1629,-8.3327,54.91,60,0,2.64,clear sky
575,Ust-Omchug,RU,61.15,149.6333,17.82,89,100,10.69,light snow
576,Altus,US,34.6381,-99.334,69.51,39,0,8.05,clear sky
577,Conde,BR,-7.2597,-34.9075,72.86,94,0,4.61,clear sky
578,San Andres,CO,12.5847,-81.7006,80.62,89,40,9.22,thunderstorm
579,Kurtamysh,RU,54.9103,64.4319,48.45,33,72,12.19,broken clouds
580,Tikapur,NP,28.5,81.1333,82.47,73,50,3.22,scattered clouds
581,Marienburg,PL,54.0359,19.0266,53.04,88,100,12.62,overcast clouds
582,Vanimo,PG,-2.6741,141.3028,86.29,68,97,10.85,overcast clouds
583,Batticaloa,LK,7.7102,81.6924,85.44,60,100,3.78,overcast clouds
584,Camapua,BR,-19.5314,-54.0439,76.17,59,10,3.58,clear sky
585,Eyemouth,GB,55.8713,-2.0901,58.23,86,100,20.24,overcast clouds
586,Betanzos,ES,43.2804,-8.2147,58.73,85,1,5.75,fog
587,Hobyo,SO,5.3505,48.5268,80.08,73,70,15.37,broken clouds
588,Mpika,ZM,-11.8343,31.4529,67.62,29,36,10.98,scattered clouds
589,Kalat,PK,29.0225,66.5916,66.87,9,0,2.01,clear sky
590,Wanning,CN,18.8003,110.3967,84.51,74,14,12.26,few clouds
591,Wladyslawowo,PL,54.7909,18.4009,52.93,76,100,14.18,overcast clouds
592,Meridian,US,43.6121,-116.3915,66.7,59,0,3.44,clear sky
593,Buala,SB,-8.145,159.5921,84.85,66,76,12.55,light rain
594,Marsabit,KE,2.3284,37.9899,65.01,54,9,18.7,clear sky
595,Gizo,SB,-8.103,156.8419,85.87,60,99,8.84,overcast clouds
596,Banda Aceh,ID,5.5577,95.3222,80.73,80,99,9.28,overcast clouds
597,Konosha,RU,60.9736,40.257,47.41,94,100,7.58,overcast clouds
598,Ostrovnoy,RU,68.0531,39.5131,46.38,91,100,12.66,overcast clouds
599,Tarko-Sale,RU,64.9225,77.785,37.8,82,99,19.84,overcast clouds
600,Basoko,CD,1.2391,23.616,70.79,96,100,2.71,light rain
601,Inhambane,MZ,-23.865,35.3833,69.78,94,40,0.0,mist
602,Lokosovo,RU,61.1333,74.8167,43.2,74,87,8.99,overcast clouds
603,Labuan,MY,5.2767,115.2417,88.16,70,20,1.14,few clouds
604,Dicabisagan,PH,17.0818,122.4157,86.88,65,42,6.82,scattered clouds
605,Hammerfest,NO,70.6634,23.6821,45.05,70,20,12.66,few clouds
606,Zelenogorskiy,RU,55.0333,87.0,34.57,92,100,8.32,light snow
607,Armeria,MX,18.9333,-103.9667,76.24,90,46,2.75,scattered clouds
608,Broome,US,42.2506,-75.833,50.41,91,75,5.75,light rain
609,Neustadt,DE,49.7117,12.0872,48.29,95,85,4.0,overcast clouds
610,Madisonville,US,37.3281,-87.4989,46.94,96,0,3.67,clear sky
611,Verkhoyansk,RU,67.5447,133.385,22.05,84,92,2.33,overcast clouds
612,Kimbe,PG,-5.5502,150.1429,84.04,80,85,3.65,moderate rain
613,Salinopolis,BR,-0.6136,-47.3561,77.49,80,16,7.07,few clouds
614,Quelimane,MZ,-17.8786,36.8883,71.55,94,0,0.0,mist
615,Great Yarmouth,GB,52.6083,1.7305,61.45,84,100,22.32,overcast clouds
616,Channel-Port Aux Basques,CA,47.5702,-59.1367,51.84,79,97,7.36,overcast clouds
617,Karuzi,BI,-3.125,30.1333,67.05,65,71,2.17,broken clouds
618,Auki,SB,-8.7676,160.7034,84.92,61,13,9.15,few clouds
619,Ornskoldsvik,SE,63.2909,18.7153,52.75,100,100,10.36,drizzle
620,Morant Bay,JM,17.8815,-76.4093,80.22,85,47,4.38,scattered clouds
621,Winnemucca,US,40.973,-117.7357,51.85,30,0,0.0,clear sky
622,Bingol,TR,38.8847,40.4939,69.58,27,32,3.87,scattered clouds
623,Ginir,ET,7.1333,40.7,60.93,77,85,6.55,overcast clouds
624,Bubaque,GW,11.2833,-15.8333,81.36,78,58,9.31,broken clouds
625,Kenai,US,60.5544,-151.2583,48.15,93,100,13.8,light rain
626,Fuerte Olimpo,PY,-21.0415,-57.8738,76.75,54,22,5.23,few clouds
627,Samthar,IN,25.85,78.9167,77.77,87,100,7.63,overcast clouds
628,Hit,IQ,33.6416,42.8251,86.67,12,1,5.93,clear sky
629,Honiara,SB,-9.4333,159.95,86.14,53,57,8.5,broken clouds
630,Huarmey,PE,-10.0681,-78.1522,60.53,86,44,8.34,scattered clouds
631,Arroio Grande,BR,-32.2375,-53.0869,51.3,97,1,3.87,clear sky
632,Ormond Beach,US,29.2858,-81.0559,72.03,83,40,3.44,scattered clouds
633,Halifax,CA,44.6453,-63.5724,56.21,92,86,3.44,overcast clouds
634,Labuhan,ID,-6.8844,112.2051,87.6,59,100,5.26,light rain
635,Sovetskaya Gavan,RU,48.9723,140.2878,45.75,34,80,6.8,broken clouds
636,Mango,US,27.9797,-82.3065,69.85,85,0,4.61,clear sky
637,Jinji,CN,23.2281,110.8261,91.78,52,2,4.59,clear sky
638,Tigzirt,DZ,36.8886,4.1198,69.85,73,65,8.23,broken clouds
639,Wanxian,CN,30.8039,108.3897,75.6,69,93,8.03,overcast clouds
640,Wasilla,US,61.5814,-149.4394,52.21,64,100,6.91,overcast clouds
641,La Reforma,MX,25.0833,-108.05,77.7,84,2,2.21,clear sky
642,Turukhansk,RU,65.8167,87.9833,32.72,100,100,6.87,overcast clouds
643,Iskateley,RU,67.6803,53.1512,40.14,86,100,10.94,overcast clouds
644,Owando,CG,-0.4819,15.8999,69.03,98,99,1.12,moderate rain
645,Fereydun Kenar,IR,36.6864,52.5225,76.89,57,0,3.74,clear sky
646,Pasighat,IN,28.0667,95.3333,76.21,96,97,1.39,heavy intensity rain
647,Gavle,SE,60.6745,17.1417,54.34,95,100,3.0,overcast clouds
648,Malanje,AO,-9.5402,16.341,64.26,93,89,3.0,overcast clouds
649,Oleksandrivka,UA,48.9634,32.2349,46.26,92,52,11.3,broken clouds
650,Mbarara,UG,-0.608,30.65,64.27,85,69,2.66,broken clouds
651,Nyurba,RU,63.2842,118.3319,30.61,92,100,9.84,light snow
652,Sri Aman,MY,1.2376,111.4621,84.25,74,40,1.14,scattered clouds
653,Panama City,PA,8.9936,-79.5197,80.29,88,75,3.44,broken clouds
654,Aripuana,BR,-9.1667,-60.6333,72.88,86,38,1.32,scattered clouds
655,Katherine,AU,-14.4667,132.2667,99.18,28,26,5.14,scattered clouds
656,Nara,JP,34.6851,135.8049,70.97,68,95,7.87,overcast clouds
657,Montgomery,US,39.1501,-77.1997,50.79,94,100,5.75,overcast clouds
658,Kurilsk,RU,45.2333,147.8833,51.91,59,82,16.33,broken clouds
659,Suluq,LY,31.6682,20.2521,69.01,71,0,8.05,clear sky
660,Khani,GE,41.9563,42.9566,53.17,80,100,2.35,overcast clouds
661,Vizinga,RU,61.0749,50.1031,44.06,82,95,8.19,overcast clouds
662,Tahoua,NE,14.8888,5.2692,84.56,47,21,6.31,few clouds
663,Suba,PH,10.8438,121.0102,84.25,75,99,13.96,overcast clouds
664,Tarakan,ID,3.3,117.6333,83.7,74,75,5.75,moderate rain
665,Taraz,KZ,42.9,71.3667,48.61,46,0,2.24,clear sky
666,Yenagoa,NG,4.9247,6.2642,73.87,96,80,3.44,light rain
667,Kortkeros,RU,61.8106,51.5806,48.2,74,82,5.88,broken clouds
668,Bud,US,39.447,-86.1758,53.44,85,0,2.1,clear sky
669,Ugra,RU,54.7777,34.3267,41.4,93,100,5.46,overcast clouds
670,Kanadukathan,IN,10.1754,78.7785,90.21,47,99,4.09,light rain
671,Mayo,US,38.8876,-76.5119,52.99,95,100,7.0,overcast clouds
672,Bosaso,SO,11.2842,49.1816,87.78,66,0,9.22,clear sky
673,Inverell,AU,-29.7833,151.1167,67.66,59,100,8.01,overcast clouds
674,Zapolyarnyy,RU,69.4154,30.8136,38.48,96,100,9.24,overcast clouds
675,Saint Marys,US,30.7305,-81.5465,69.82,82,0,0.0,clear sky
676,Abu Zabad,SD,12.35,29.25,75.31,79,93,6.49,overcast clouds
677,Coquimbo,CL,-29.9533,-71.3436,55.13,82,75,1.14,broken clouds
678,Kidal,ML,18.4411,1.4078,84.58,25,28,1.86,scattered clouds
679,Revelstoke,CA,50.9832,-118.2023,55.42,94,100,2.3,overcast clouds
680,Muisne,EC,0.6,-80.0333,74.03,82,100,12.48,overcast clouds
681,Yerbogachen,RU,61.2767,108.0108,34.27,55,100,11.59,overcast clouds
682,Tromso,NO,69.6496,18.957,46.38,75,40,3.44,light rain
683,Itoman,JP,26.1247,127.6694,86.77,73,20,14.97,few clouds
684,Whitehorse,CA,60.7161,-135.0538,46.81,73,75,5.75,broken clouds
685,Abay,KZ,49.6311,72.8539,39.58,26,22,6.49,few clouds
686,La Ronge,CA,55.1001,-105.2842,53.85,58,20,10.36,smoke
687,Novobelokatay,RU,55.7062,58.9549,49.15,51,100,3.74,overcast clouds
688,Ariano Irpino,IT,41.1489,15.0833,49.55,70,6,1.88,clear sky
689,Chateau-Thierry,FR,49.05,3.4,54.36,84,75,7.4,broken clouds
690,Samdari,IN,25.8167,72.5833,91.6,29,0,7.58,clear sky
691,Yumen,CN,40.2833,97.2,58.86,21,68,11.07,broken clouds
692,Parintins,BR,-2.6283,-56.7358,75.65,75,14,0.49,few clouds
693,Porto Walter,BR,-8.2686,-72.7439,74.46,73,3,1.5,clear sky
694,Hovd,MN,48.0056,91.6419,42.57,22,0,3.78,clear sky
695,Padang,ID,-0.9492,100.3543,80.65,84,100,7.05,overcast clouds
696,Fare,PF,-16.7,-151.0167,78.03,71,21,24.36,few clouds
697,Buin,CL,-33.7333,-70.75,56.73,86,79,0.94,broken clouds
698,Bogovarovo,RU,58.9785,47.0246,43.32,93,100,9.98,overcast clouds
699,Qasigiannguit,GL,68.8193,-51.1922,30.45,79,13,4.45,few clouds
700,Ostersund,SE,63.1792,14.6357,48.65,100,100,12.66,light rain
